listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls
3923062,平租|抵住|地鐵站上大屋苑,青衣,私人屋苑/長實,16000,512,2,1,中層,梗廚,27,中原地產代理有限公司,https://i1.28hse.com/2026/07/202607081308546860548_thumb.jpg,https://www.28hse.com/rent/apartment/property-3923062,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:24.345685+00:00,盈翠半島,643,新界青衣盈翠半島 青敬路33號,"留意:多年前發生過空中飛人,介意勿念",22.359013,114.107056,差餉地租､管理費,,明火煮食,,,2026-07-08T13:09:35+08:00,2026-07-08T13:09:35+08:00,2026-08-07T13:09:35+08:00,"[""https://i1.28hse.com/2026/07/202607081308564634795_large.jpg"", ""https://i1.28hse.com/2026/07/202607081308575300898_large.jpg"", ""https://i1.28hse.com/2026/07/202607081308586234508_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309007204765_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309011767982_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309028907749_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309048087077_large.jpg"", ""https://i1.28hse.com/2026/07/20260708130908736212_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309104695863_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309124565055_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309147005411_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309152475547_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309158620583_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309175282116_large.jpg"", ""https://i1.28hse.com/2026/07/202607081309185808452_large.jpg"", ""https://i1.28hse.com/estate_data/123/4650/FLOOR/4650_20231121020004743997_thumb.jpg"", ""https://i1.28hse.com/estate_data/123/4650/UNIT/4650_20231121020343788446_thumb.jpg""]"
3938877,{美聯俊仔}✦葵芳閣是日必走盤推薦✦全新裝修|同屋苑最平租盤|歡迎約睇,葵芳,私人屋苑,14500,415,2,1,低層,,42,美聯物業,https://i1.28hse.com/2026/07/202607191856045419838_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938877,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:26.596287+00:00,葵芳閣,508,新界葵芳葵芳閣 葵義路15號,"John Wong
------------------------------------
青衣東涌葵涌珀麗灣荔景等多區專業代理
美聯最強團隊
專營全港新樓及區內二手物業、車位
資訊齊，盤源真
細心體貼，致力以最專業的角度爲您提供最好的服務
助您找到心水荀盤，打造屬於自己既Dream House
------------------------------------
歡迎隨時致電/WhatsApp
 John仔誠心服務您",22.355652,114.128716,差餉地租､管理費,,,,,2026-07-19T18:56:17+08:00,2026-07-19T18:56:17+08:00,2026-08-18T18:56:17+08:00,"[""https://i1.28hse.com/2026/07/202607191856043627588_large.jpg"", ""https://i1.28hse.com/2026/07/202607191856042591881_large.jpg"", ""https://i1.28hse.com/2026/07/202607191856047323303_large.jpg"", ""https://i1.28hse.com/estate_data/132/4677/FLOOR/4677_20251120160854762298_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4677/UNIT/4677_20251120160911618534_thumb.jpg""]"
3932181,最後兩間!步行地鐵站2分鐘!!求好租客,葵芳,私人屋苑,15800,415,2,1,低層,梗廚,42,美聯物業,https://i1.28hse.com/2026/07/202607141841518109650_thumb.jpg,https://www.28hse.com/rent/apartment/property-3932181,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:27.513865+00:00,葵芳閣,508,新界葵芳葵芳閣 葵義路15號,"扎根多年,街坊極為熟悉
大型屋苑+ 齊配套
地段優勢 價性比高
♛本人扎根葵青區30年♛
-13年地產經驗-
專業誠信可靠
居住青衣,同區業主之一
投資移民 首次置業
物業估價 按揭轉介
法律咨詢 律師轉介
租務管理 裝修轉介
*葵涌打磚坪街1至25號*
♛美聯物業♛
歡迎貴客委託放盤及物業查詢",22.355652,114.128716,差餉地租､管理費,,明火煮食,,,2026-07-14T18:42:19+08:00,2026-07-14T18:42:19+08:00,2026-08-13T18:42:19+08:00,"[""https://i1.28hse.com/2026/07/202607141841511816198_large.jpg"", ""https://i1.28hse.com/2026/07/202607141841515080462_large.jpg"", ""https://i1.28hse.com/2026/07/202607141841516451108_large.jpg"", ""https://i1.28hse.com/2026/07/20260714184151509411_large.jpg"", ""https://i1.28hse.com/2026/07/202607141841516563205_large.jpg"", ""https://i1.28hse.com/2026/07/202607141841514920246_large.jpg"", ""https://i1.28hse.com/estate_data/132/4677/FLOOR/4677_20251120160854762298_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4677/UNIT/4677_20251120160905217747_thumb.jpg""]"
3932162,地鐵上蓋!! 租盤最後倒數!!!好業主求好租客!可即時起租,葵芳,私人屋苑/新鴻基,16800,415,2,1,低層,梗廚,42,美聯物業,https://i1.28hse.com/2026/07/202607141832592035778_thumb.jpg,https://www.28hse.com/rent/apartment/property-3932162,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:28.419315+00:00,新葵芳花園,526,新界葵芳新葵芳花園 葵義路12-20號,"扎根多年,街坊極為熟悉
大型屋苑+ 齊配套
地段優勢 價性比高
♛本人扎根葵青區30年♛
-13年地產經驗-
專業誠信可靠
居住青衣,同區業主之一
投資移民 首次置業
物業估價 按揭轉介
法律咨詢 律師轉介
租務管理 裝修轉介
*葵涌打磚坪街1至25號*
♛美聯物業♛
歡迎貴客委託放盤及物業查詢",22.356358,114.127876,差餉地租､管理費,,明火煮食,,,2026-07-14T18:33:12+08:00,2026-07-14T18:33:12+08:00,2026-08-13T18:33:12+08:00,"[""https://i1.28hse.com/2026/07/202607141832591016043_large.jpg"", ""https://i1.28hse.com/2026/07/202607141832594923449_large.jpg"", ""https://i1.28hse.com/2026/07/202607141832586776608_large.jpg"", ""https://i1.28hse.com/2026/07/202607141832595205727_large.jpg"", ""https://i1.28hse.com/2026/07/202607141832594826044_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021814297458_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104175959258764_thumb.jpg""]"
3952360,有匙即睇/只要求好客/靚裝企理/市區上蓋,葵芳,私人屋苑/新鴻基,17000,400,2,1,高層,梗廚,43,中原地產,https://i1.28hse.com/2026/07/202607301605467900386_thumb.jpg,https://www.28hse.com/rent/apartment/property-3952360,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:30.505392+00:00,新葵芳花園,490,新界葵芳新葵芳花園 葵義路12-20號,"【♡中原葵涌-專業代理】
歡迎親身到鋪查詢更多筍盤!
◆筍盤查詢Facebook專頁:真房網 Real Property◆
無論買樓自住，投資升值，區內換樓，放盤收租
本人均可為貴客提供一條龍,買賣及售後服務
●24小時在線查詢
●首次置業免費查詢資料
●售前壓測,首期,供款計算
●銀行按揭上會
●免費法律咨詢
●一手買賣經紀佣金全免
#️CENTALINE中原",22.356358,114.127876,差餉地租､管理費,,明火煮食,,,2026-07-30T16:06:26+08:00,2026-07-30T16:06:26+08:00,2026-08-29T16:06:26+08:00,"[""https://i1.28hse.com/2026/07/202607301605471778711_large.jpg"", ""https://i1.28hse.com/2026/07/202607301605475489968_large.jpg"", ""https://i1.28hse.com/2026/07/202607301605483868942_large.jpg"", ""https://i1.28hse.com/2026/07/202607301605496597156_large.jpg"", ""https://i1.28hse.com/2026/07/202607301605495255250_large.jpg"", ""https://i1.28hse.com/2026/07/202607301605496362218_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231122000404771771_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180029967781_thumb.jpg""]"
3922276,有泳池多種設施【葵涌卓傑專區】靚裝 近石籬商場 兩房企理 清靜光猛,葵涌,私人屋苑/新鴻基,15500,456,2,1,低層,梗廚,34,卓傑 -住宅分行,https://i1.28hse.com/2026/07/202607241250213132510_thumb.jpg,https://www.28hse.com/rent/apartment/property-3922276,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:31.355489+00:00,嘉翠園,555,新界葵涌嘉翠園 青山公路葵涌段382號,"鄰近石籬商場及巴士站，兩房連部份傢電，適合小家庭
社區配套成熟，交通四通八達，衣食住行齊全",22.360922,114.136368,差餉地租､管理費,,明火煮食,,,2026-07-07T17:30:56+08:00,2026-07-24T12:53:10+08:00,2026-08-06T17:30:56+08:00,"[""https://i1.28hse.com/2026/07/20260724125021713843_large.jpg"", ""https://i1.28hse.com/2026/07/202607241250212967277_large.jpg"", ""https://i1.28hse.com/2026/07/202607241250205215258_large.jpg"", ""https://i1.28hse.com/2026/07/202607241250211652515_large.jpg"", ""https://i1.28hse.com/2026/07/202607241250204360108_large.jpg"", ""https://i1.28hse.com/2026/07/202607241250228477551_large.jpg"", ""https://i1.28hse.com/2026/07/20260724125118888401_large.jpg""]"
3957076,葵芳 運芳洋樓 巳打通特大2房 平租$15000,葵芳,單幢式大廈/洋樓,15000,476,2,1,低層,梗廚,49,置富地產代理有限公司,https://i1.28hse.com/2026/08/202608021837492131343_thumb.jpg,https://www.28hse.com/rent/apartment/property-3957076,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:32.353116+00:00,運芳洋樓,,新界葵芳運芳洋樓 興芳路180號,"單位乾濕分廁 可間三房
相熟業主 只求好租客
可作員工宿舍或學生居住
5分鐘到葵芳地鐵站
歡迎隨時致電查詢
置富地產-周小姐Fanny",22.359753,114.127975,差餉地租､管理費,,,,,2026-08-02T18:38:12+08:00,2026-08-02T18:38:12+08:00,2026-09-01T18:38:12+08:00,"[""https://i1.28hse.com/2026/08/202608021837491335137_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837493947434_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837515822550_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837518844566_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837515292080_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837524349634_large.jpg"", ""https://i1.28hse.com/2026/08/202608021837522049638_large.jpg""]"
3923841,ALICE推介高層直廳少有放盤，有票即傾,葵芳,私人屋苑/新鴻基,17000,400,2,1,高層,梗廚,42,中原地產,https://i1.28hse.com/2026/07/202607081756187225749_thumb.jpg,https://www.28hse.com/rent/apartment/property-3923841,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:33.156210+00:00,新葵芳花園,490,新界葵芳新葵芳花園 葵義路12-20號,有票即傾,22.356358,114.127876,差餉地租､管理費,,,,,2026-07-08T17:56:24+08:00,2026-08-01T00:25:44+08:00,2026-08-07T17:56:24+08:00,"[""https://i1.28hse.com/2026/07/202607081756185211421_large.jpg"", ""https://i1.28hse.com/2026/07/202607081756196942607_large.jpg"", ""https://i1.28hse.com/2026/07/202607081756193679511_large.jpg"", ""https://i1.28hse.com/2026/07/20260708175620609404_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231122000404771771_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180029967781_thumb.jpg""]"
3948633,新葵芳花園企理兩房租,葵芳,私人屋苑/新鴻基,16400,415,2,1,低層,,43,中原地產代理有限公司,https://i1.28hse.com/2026/07/202607271716142304234_thumb.jpg,https://www.28hse.com/rent/apartment/property-3948633,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:34.191254+00:00,新葵芳花園,526,新界葵芳新葵芳花園 葵義路12-20號,"24小時查詢
無論買樓自住，投資升值，區內換樓，放盤收租
*本人均為貴客提供一條龍服務,買賣及售後服務
首次置業
售前壓測，首期，供款計算
銀行按揭上會
法律咨詢
律師轉介
裝修轉介
水電煤轉名
收樓驗樓
售後放租務
住宅 居屋",22.356358,114.127876,差餉地租､管理費,,,,,2026-07-27T17:16:31+08:00,2026-07-27T17:16:31+08:00,2026-08-26T17:16:31+08:00,"[""https://i1.28hse.com/2026/07/202607271716152465558_large.jpg"", ""https://i1.28hse.com/2026/07/202607271716168469490_large.jpg"", ""https://i1.28hse.com/2026/07/20260727171617782227_large.jpg"", ""https://i1.28hse.com/2026/07/202607271716171236503_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021814297458_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104175959258764_thumb.jpg""]"
3947590,"東南兩房,清幽內園,連全屋傢俬基本電器出租,好客價錢易商量",葵涌,私人屋苑/新鴻基,15500,456,2,1,低層,梗廚,34,美聯物業,https://i1.28hse.com/2026/07/202607261854212664574_thumb.jpg,https://www.28hse.com/rent/apartment/property-3947590,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:34.972023+00:00,嘉翠園,555,新界葵涌嘉翠園 青山公路葵涌段382號,交通方便,22.360922,114.136368,差餉地租､管理費,,,,,2026-07-26T18:54:29+08:00,2026-07-26T18:54:29+08:00,2026-08-25T18:54:29+08:00,"[""https://i1.28hse.com/2026/07/202607261854212813871_large.jpg"", ""https://i1.28hse.com/2026/07/202607261854212935242_large.jpg"", ""https://i1.28hse.com/2026/07/202607261854216230342_large.jpg"", ""https://i1.28hse.com/2026/07/202607261854225783758_large.jpg"", ""https://i1.28hse.com/estate_data/114/4660/FLOOR/4660_20240116122546836316_thumb.jpg"", ""https://i1.28hse.com/estate_data/114/4660/UNIT/4660_20240116122646967253_thumb.jpg""]"
3947316,［置富推介］新葵芳花園 2房2廳 平租$17000,葵芳,私人屋苑/新鴻基,17000,415,2,1,低層,梗廚,43,置富地產代理有限公司,https://i1.28hse.com/2026/07/202607261655178971169_thumb.jpg,https://www.28hse.com/rent/apartment/property-3947316,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:35.897808+00:00,新葵芳花園,526,新界葵芳新葵芳花園 葵義路12-20號,"熟業主 求好客
3分鐘到地鐵站
鄰近大型商場
購物交通方便
歡迎致電查詢
置富地產-周小姐Fanny",22.356358,114.127876,差餉地租､管理費,,明火煮食,,,2026-07-26T16:55:29+08:00,2026-07-26T16:55:29+08:00,2026-08-25T16:55:29+08:00,"[""https://i1.28hse.com/2026/07/202607261655171718432_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655188791412_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655187273829_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655196962897_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655193403357_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655194532060_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655207488656_large.jpg"", ""https://i1.28hse.com/2026/07/202607261655201910625_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021832414911_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180009821635_thumb.jpg""]"
3947050,業主全新換地板～靚裝大兩房～地鐵站旁～食買玩方便,葵芳,私人屋苑,15800,415,2,1,低層,,42,美聯物業,https://i1.28hse.com/2026/07/202607261444212042092_thumb.jpg,https://www.28hse.com/rent/apartment/property-3947050,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:36.725252+00:00,葵芳閣,508,新界葵芳葵芳閣 葵義路15號,"♛美聯物業 - 專業代理♛
***各區一手&二手樓盤***專車接送
為貴客提供一條龍專業買賣及售後服務！
投資移民 首次置業
物業估價 按揭轉介
法律咨詢 律師轉介
租務管理 裝修轉介
我們盤源極多，可為貴客提供多個置業選擇。
(最新青衣及葵涌以及荔景物業價格)　應有盡有，一定搵到岩您心水的樓盤 ，用心為您服務用心服務，不妨比較：）",22.355652,114.12871599999998,差餉地租､管理費,,,,,2026-07-26T14:45:47+08:00,2026-07-26T14:46:37+08:00,2026-08-25T14:45:47+08:00,"[""https://i1.28hse.com/2026/07/202607261444217984422_large.jpg"", ""https://i1.28hse.com/2026/07/202607261444237086174_large.jpg"", ""https://i1.28hse.com/2026/07/202607261444236308429_large.jpg"", ""https://i1.28hse.com/2026/07/202607261444236296994_large.jpg"", ""https://i1.28hse.com/2026/07/202607261444231713432_large.jpg"", ""https://i1.28hse.com/2026/07/202607261444247200191_large.jpg"", ""https://i1.28hse.com/2026/07/20260726144425589966_large.jpg"", ""https://i1.28hse.com/estate_data/132/4677/FLOOR/4677_20251120160854762298_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4677/UNIT/4677_20251120160905217747_thumb.jpg""]"
3946443,2房實用 地鐵上蓋 大型商場 巴士總站 有匙引看,葵芳,私人屋苑/新鴻基,17000,415,2,1,低層,梗廚,42,置富地產,https://i1.28hse.com/2026/07/202607251701398832252_thumb.jpg,https://www.28hse.com/rent/apartment/property-3946443,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:37.516520+00:00,新葵芳花園,526,新界葵芳新葵芳花園 葵義路12-20號,"平租, 只求好租客, 簡單裝修, 開揚園景, 有匙即約即睇, 東南平租, 只求好租客",22.356358,114.127876,差餉地租､管理費,,明火煮食,,,2026-07-25T17:01:06+08:00,2026-07-25T17:02:01+08:00,2026-08-24T17:01:06+08:00,"[""https://i1.28hse.com/2026/07/202607251701406484827_large.jpg"", ""https://i1.28hse.com/2026/07/202607251701402660870_large.jpg"", ""https://i1.28hse.com/2026/07/20260725170141710435_large.jpg"", ""https://i1.28hse.com/2026/07/2026072517014273689_large.jpg"", ""https://i1.28hse.com/2026/07/202607251701431028837_large.jpg"", ""https://i1.28hse.com/2026/07/202607251701446663299_large.jpg"", ""https://i1.28hse.com/2026/07/202607251701451370364_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021832414911_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180009821635_thumb.jpg""]"
3925848,【中原Lily♡ Jay 筍盤】 有匙可約可傾/地鐵站上蓋/四正實用,葵芳,私人屋苑/新鴻基,17000,418,2,1,低層,,42,中原地產,https://i1.28hse.com/2026/07/202607100643163412568_thumb.jpg,https://www.28hse.com/rent/apartment/property-3925848,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:38.310824+00:00,新葵芳花園,510,新界葵芳新葵芳花園 葵義路12-20號,"【♡搵樓搵光頭·筍盤一定有 】
《 ♡中原葵青-專業代理 》
歡迎親身到鋪查詢更多筍盤!
◆筍盤查詢Facebook專頁:中原地產青衣城·筍盤◆
◆筍盤查詢Facebook專頁:真房網 Real
Property◆
無論買樓自住，投資升值，區內換樓，放盤收租
本人均可為貴客提供一條龍,買賣及售後服務
●24小時在線查詢
●首次置業免費查詢資料
●售前壓測,首期,供款計算
●銀行按揭上會
●免費法律咨詢
●一手買賣經紀佣金全免
●免費專車接送
#️CENTALINE中原",22.356358,114.12787599999999,差餉地租､管理費,,,,,2026-07-10T06:36:42+08:00,2026-07-25T02:21:13+08:00,2026-08-09T06:36:42+08:00,"[""https://i1.28hse.com/2026/07/202607100643175456625_large.jpg"", ""https://i1.28hse.com/2026/07/202607100643188648651_large.jpg"", ""https://i1.28hse.com/2026/07/202607100643194546563_large.jpg"", ""https://i1.28hse.com/2026/07/202607100643205972914_large.jpg"", ""https://i1.28hse.com/2026/07/202607100643217501453_large.jpg"", ""https://i1.28hse.com/2026/07/202607100643227157015_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021832414911_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180008873313_thumb.jpg""]"
3921492,【中原May Wong♡ 推介】 可傾筍租/有匙可睇/地鐵站上蓋/方廳實用,葵芳,私人屋苑/新鴻基,17000,418,1,1,低層,,42,中原地產,https://i1.28hse.com/2026/07/202607100648006811561_thumb.jpg,https://www.28hse.com/rent/apartment/property-3921492,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:39.154302+00:00,新葵芳花園,510,新界葵芳新葵芳花園 葵義路12-20號,"【♡搵樓搵光頭·筍盤一定有 】
《 ♡中原葵青-專業代理 》
歡迎親身到鋪查詢更多筍盤!
◆筍盤查詢Facebook專頁:中原地產青衣城·筍盤◆
◆筍盤查詢Facebook專頁:真房網 Real
Property◆
無論買樓自住，投資升值，區內換樓，放盤收租
本人均可為貴客提供一條龍,買賣及售後服務
●24小時在線查詢
●首次置業免費查詢資料
●售前壓測,首期,供款計算
●銀行按揭上會
●免費法律咨詢
●一手買賣經紀佣金全免
●免費專車接送
#️CENTALINE中原",22.356358,114.12787599999999,,,,,,2026-07-07T10:39:15+08:00,2026-07-25T02:22:44+08:00,2026-08-06T10:39:15+08:00,"[""https://i1.28hse.com/2026/07/202607071038177937860_large.jpg"", ""https://i1.28hse.com/2026/07/202607071038191118860_large.jpg"", ""https://i1.28hse.com/2026/07/202607071038228635383_large.jpg"", ""https://i1.28hse.com/2026/07/202607071038242859233_large.jpg"", ""https://i1.28hse.com/2026/07/202607071038262272890_large.jpg"", ""https://i1.28hse.com/2026/07/202607071038286646186_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021832414911_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180008873313_thumb.jpg""]"
3939425,葵芳站頂 屋苑兩房 鄰近新都會/葵廣 無懼風雨,葵芳,私人屋苑/新鴻基,17000,415,2,1,低層,梗廚,43,置富地產,https://i1.28hse.com/2026/07/202607271344226302914_thumb.jpg,https://www.28hse.com/rent/apartment/property-3939425,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:42.704562+00:00,新葵芳花園,526,新界葵芳新葵芳花園 葵義路12-20號,"平租, 只求好租客, 價錢可議, 近港鐵站",22.356358,114.127876,差餉地租､管理費,,明火煮食,,,2026-07-20T13:40:59+08:00,2026-08-03T11:40:24+08:00,2026-08-19T13:40:59+08:00,"[""https://i1.28hse.com/2026/07/202607271344334256459_large.jpg"", ""https://i1.28hse.com/2026/07/202607271344277927034_large.jpg"", ""https://i1.28hse.com/2026/07/20260727134418799434_large.jpg"", ""https://i1.28hse.com/2026/07/202607271344202231397_large.jpg"", ""https://i1.28hse.com/2026/07/202607271344162442798_large.jpg"", ""https://i1.28hse.com/2026/07/202607271344134549267_large.jpg"", ""https://i1.28hse.com/2026/07/202607271344114749240_large.jpg"", ""https://i1.28hse.com/estate_data/132/4674/FLOOR/4674_20231121021832414911_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4674/UNIT/4674_20240104180009821635_thumb.jpg""]"
3927711,企理四正高揚,葵涌,單幢式大廈,10500,374,2,1,高層,,53,裕新地產有限公司,https://i1.28hse.com/2026/07/20260719122107331794_thumb.jpg,https://www.28hse.com/rent/apartment/property-3927711,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:43.457346+00:00,天安樓,,新界葵涌天安樓 石蔭路86號,隨時看樓，樓下巴士站，餐廳便利店，34校網,22.369801,114.139633,差餉地租､管理費,,,,,2026-07-11T13:12:11+08:00,2026-08-05T23:55:45+08:00,2026-08-10T13:12:11+08:00,"[""https://i1.28hse.com/2026/08/202608041730391742607_large.jpg"", ""https://i1.28hse.com/2026/08/202608041730408381618_large.jpg"", ""https://i1.28hse.com/2026/08/202608041730405907883_large.jpg"", ""https://i1.28hse.com/2026/08/202608041730402040793_large.jpg"", ""https://i1.28hse.com/2026/08/202608041730417105720_large.jpg""]"
3925741,【中原Lily Li♡ May Wong筍盤】 有匙有裝/近地鐵/配套方便,葵芳,私人屋苑,16500,415,3,2,低層,,42,中原地產,https://i1.28hse.com/2026/07/202607202034096613936_thumb.jpg,https://www.28hse.com/rent/apartment/property-3925741,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:44.251757+00:00,葵芳閣,508,新界葵芳葵芳閣 葵義路15號,"【♡搵樓搵光頭·筍盤一定有 】
《 ♡中原葵青-專業代理 》
歡迎親身到鋪查詢更多筍盤!
◆筍盤查詢Facebook專頁:中原地產青衣城·筍盤◆
◆筍盤查詢Facebook專頁:真房網 Real
Property◆
無論買樓自住，投資升值，區內換樓，放盤收租
本人均可為貴客提供一條龍,買賣及售後服務
●24小時在線查詢
●首次置業免費查詢資料
●售前壓測,首期,供款計算
●銀行按揭上會
●免費法律咨詢
●一手買賣經紀佣金全免
●免費專車接送
#️CENTALINE中原",22.355652,114.128716,差餉地租､管理費,,,,,2026-07-09T23:07:58+08:00,2026-07-20T20:35:25+08:00,2026-08-08T23:07:58+08:00,"[""https://i1.28hse.com/2026/07/202607202033287894928_large.jpg"", ""https://i1.28hse.com/2026/07/202607202033294801273_large.jpg"", ""https://i1.28hse.com/2026/07/202607202033295744734_large.jpg"", ""https://i1.28hse.com/2026/07/20260720203330138373_large.jpg"", ""https://i1.28hse.com/2026/07/20260720203331106896_large.jpg"", ""https://i1.28hse.com/estate_data/132/4677/FLOOR/4677_20251120160854762298_thumb.jpg"", ""https://i1.28hse.com/estate_data/132/4677/UNIT/4677_20251120160905217747_thumb.jpg""]"
3932204,葵芳洋樓 兩房一大廳 企理裝修 租金特平 實盤可睇,葵芳,洋樓/單幢式大廈,13800,410,2,1,,梗廚,,富樂地產物業有限公司,https://i1.28hse.com/2026/07/202607141853476152957_thumb.jpg,https://www.28hse.com/rent/apartment/property-3932204,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:45.440232+00:00,單幢樓房,,新界葵芳單幢樓房 葵芳,近葵芳地鐵站 交通方便 配套設施完善 即租即住,22.357811,114.129814,差餉地租､管理費,,,,,2026-07-14T18:54:36+08:00,2026-07-14T18:54:36+08:00,2026-08-13T18:54:36+08:00,"[""https://i1.28hse.com/2026/07/202607141853514813528_large.jpg"", ""https://i1.28hse.com/2026/07/202607141853563746914_large.jpg"", ""https://i1.28hse.com/2026/07/202607141853584665970_large.jpg"", ""https://i1.28hse.com/2026/07/202607141854035323960_large.jpg"", ""https://i1.28hse.com/2026/07/202607141854093415400_large.jpg""]"
3888078,"葵芳洋樓3房單位放租,近葵芳地鐵站,實盤可睇.",葵芳,洋樓/單幢式大廈,16500,456,3,1,中層,梗廚,40,富樂地產物業有限公司,https://i1.28hse.com/2026/07/202607141633552691484_thumb.jpg,https://www.28hse.com/rent/apartment/property-3888078,2026-08-02T21:33:05.478720+00:00,2026-08-05T21:35:46.212719+00:00,單幢樓房,,新界葵芳單幢樓房 葵芳,"葵芳地鐵站附近,葵芳洋樓3房單位放租,雅緻裝修,交通便利,實盤可約睇.",22.357811,114.129814,差餉地租､管理費,,,,,2026-07-14T16:27:12+08:00,2026-07-14T16:34:28+08:00,2026-08-13T16:27:12+08:00,"[""https://i1.28hse.com/2026/07/202607141633421853853_large.jpg"", ""https://i1.28hse.com/2026/07/202607141633445949547_large.jpg"", ""https://i1.28hse.com/2026/07/20260714163352377812_large.jpg"", ""https://i1.28hse.com/2026/07/202607141633548640812_large.jpg"", ""https://i1.28hse.com/2026/07/20260714163356333156_large.jpg"", ""https://i1.28hse.com/2026/07/202607141633571727171_large.jpg"", ""https://i1.28hse.com/2026/07/202607141634172843965_large.jpg"", ""https://i1.28hse.com/2026/06/202606121634078331050_large.jpg""]"
